#	KBUR	1943-06-01T08:00:00+00:00	2017-08-20T04:53:00+00:00
# Potentially problematic gaps: 462
1973-05-23 15:00:00+00:00	1973-05-23 21:00:00+00:00	0 days 06:00:00
1981-01-27 15:00:00+00:00	1981-01-27 21:00:00+00:00	0 days 06:00:00
1975-06-30 16:00:00+00:00	1975-06-30 22:00:00+00:00	0 days 06:00:00
1983-10-12 18:00:00+00:00	1983-10-13 00:00:00+00:00	0 days 06:00:00
1976-11-14 01:00:00+00:00	1976-11-14 07:00:00+00:00	0 days 06:00:00
1985-02-10 02:00:00+00:00	1985-02-10 08:00:00+00:00	0 days 06:00:00
1983-09-14 05:00:00+00:00	1983-09-14 11:00:00+00:00	0 days 06:00:00
1983-08-19 04:00:00+00:00	1983-08-19 10:00:00+00:00	0 days 06:00:00
1986-10-26 07:00:00+00:00	1986-10-26 13:00:00+00:00	0 days 06:00:00
1994-06-11 23:00:00+00:00	1994-06-12 05:00:00+00:00	0 days 06:00:00
1984-03-29 04:00:00+00:00	1984-03-29 10:00:00+00:00	0 days 06:00:00
1968-04-28 18:00:00+00:00	1968-04-29 00:00:00+00:00	0 days 06:00:00
1986-05-24 19:00:00+00:00	1986-05-25 01:00:00+00:00	0 days 06:00:00
1999-01-21 23:53:00+00:00	1999-01-22 05:53:00+00:00	0 days 06:00:00
1965-02-04 18:00:00+00:00	1965-02-05 00:00:00+00:00	0 days 06:00:00
1967-07-10 18:00:00+00:00	1967-07-11 00:00:00+00:00	0 days 06:00:00
2002-06-21 05:53:00+00:00	2002-06-21 11:53:00+00:00	0 days 06:00:00
2002-04-11 04:53:00+00:00	2002-04-11 10:53:00+00:00	0 days 06:00:00
2002-04-05 08:53:00+00:00	2002-04-05 14:53:00+00:00	0 days 06:00:00
2001-10-07 01:53:00+00:00	2001-10-07 07:53:00+00:00	0 days 06:00:00
1967-05-23 18:00:00+00:00	1967-05-24 00:00:00+00:00	0 days 06:00:00
2001-09-20 07:53:00+00:00	2001-09-20 13:53:00+00:00	0 days 06:00:00
2001-05-14 14:53:00+00:00	2001-05-14 20:53:00+00:00	0 days 06:00:00
1967-01-01 18:00:00+00:00	1967-01-02 00:00:00+00:00	0 days 06:00:00
1966-11-18 21:00:00+00:00	1966-11-19 03:00:00+00:00	0 days 06:00:00
1966-09-03 21:00:00+00:00	1966-09-04 03:00:00+00:00	0 days 06:00:00
1966-08-13 18:00:00+00:00	1966-08-14 00:00:00+00:00	0 days 06:00:00
1966-05-13 21:00:00+00:00	1966-05-14 03:00:00+00:00	0 days 06:00:00
1966-05-01 21:00:00+00:00	1966-05-02 03:00:00+00:00	0 days 06:00:00
1965-12-06 18:00:00+00:00	1965-12-07 00:00:00+00:00	0 days 06:00:00
2000-08-21 06:53:00+00:00	2000-08-21 12:53:00+00:00	0 days 06:00:00
1966-03-01 12:00:00+00:00	1966-03-01 18:00:00+00:00	0 days 06:00:00
1966-03-21 18:00:00+00:00	1966-03-22 00:00:00+00:00	0 days 06:00:00
1966-03-15 18:00:00+00:00	1966-03-16 00:00:00+00:00	0 days 06:00:00
1966-03-01 18:00:00+00:00	1966-03-02 00:00:00+00:00	0 days 06:00:00
1999-09-29 06:53:00+00:00	1999-09-29 12:53:00+00:00	0 days 06:00:00
1966-03-11 21:00:00+00:00	1966-03-12 03:00:00+00:00	0 days 06:00:00
1968-01-14 21:00:00+00:00	1968-01-15 03:00:00+00:00	0 days 06:00:00
1999-01-25 07:53:00+00:00	1999-01-25 13:53:00+00:00	0 days 06:00:00
1966-03-09 18:00:00+00:00	1966-03-10 00:00:00+00:00	0 days 06:00:00
2002-07-27 00:53:00+00:00	2002-07-27 06:53:00+00:00	0 days 06:00:00
1966-03-08 18:00:00+00:00	1966-03-09 00:00:00+00:00	0 days 06:00:00
1967-09-26 18:00:00+00:00	1967-09-27 00:00:00+00:00	0 days 06:00:00
1967-11-09 18:00:00+00:00	1967-11-10 00:00:00+00:00	0 days 06:00:00
1968-01-13 18:00:00+00:00	1968-01-14 00:00:00+00:00	0 days 06:00:00
1967-11-03 18:00:00+00:00	1967-11-04 00:00:00+00:00	0 days 06:00:00
1965-01-30 18:00:00+00:00	1965-01-31 00:00:00+00:00	0 days 06:00:00
1968-01-05 18:00:00+00:00	1968-01-06 00:00:00+00:00	0 days 06:00:00
1967-10-31 18:00:00+00:00	1967-11-01 00:00:00+00:00	0 days 06:00:00
1967-09-17 18:00:00+00:00	1967-09-18 00:00:00+00:00	0 days 06:00:00
1967-10-06 15:00:00+00:00	1967-10-06 21:00:00+00:00	0 days 06:00:00
1967-11-20 06:00:00+00:00	1967-11-20 12:00:00+00:00	0 days 06:00:00
1967-11-08 15:00:00+00:00	1967-11-08 21:00:00+00:00	0 days 06:00:00
1967-11-04 21:00:00+00:00	1967-11-05 03:00:00+00:00	0 days 06:00:00
2000-12-11 00:00:00+00:00	2000-12-11 05:53:00+00:00	0 days 05:53:00
1986-12-28 09:00:00+00:00	1986-12-28 14:30:00+00:00	0 days 05:30:00
1998-08-14 19:53:00+00:00	1998-08-15 01:07:00+00:00	0 days 05:14:00
1982-02-22 18:00:00+00:00	1982-02-22 23:11:00+00:00	0 days 05:11:00
1998-01-13 02:50:00+00:00	1998-01-13 08:00:00+00:00	0 days 05:10:00
1978-12-16 04:00:00+00:00	1978-12-16 09:00:00+00:00	0 days 05:00:00
2004-09-09 07:53:00+00:00	2004-09-09 12:53:00+00:00	0 days 05:00:00
1980-01-12 06:00:00+00:00	1980-01-12 11:00:00+00:00	0 days 05:00:00
2015-10-26 08:53:00+00:00	2015-10-26 13:53:00+00:00	0 days 05:00:00
1982-10-16 11:00:00+00:00	1982-10-16 16:00:00+00:00	0 days 05:00:00
1999-09-13 10:53:00+00:00	1999-09-13 15:53:00+00:00	0 days 05:00:00
2003-05-14 03:53:00+00:00	2003-05-14 08:53:00+00:00	0 days 05:00:00
1985-11-07 05:00:00+00:00	1985-11-07 10:00:00+00:00	0 days 05:00:00
1979-10-16 11:00:00+00:00	1979-10-16 16:00:00+00:00	0 days 05:00:00
1985-10-03 09:00:00+00:00	1985-10-03 14:00:00+00:00	0 days 05:00:00
1999-10-02 10:53:00+00:00	1999-10-02 15:53:00+00:00	0 days 05:00:00
1982-02-25 06:00:00+00:00	1982-02-25 11:00:00+00:00	0 days 05:00:00
1983-08-22 04:00:00+00:00	1983-08-22 09:00:00+00:00	0 days 05:00:00
1984-12-07 20:00:00+00:00	1984-12-08 01:00:00+00:00	0 days 05:00:00
1980-07-01 04:00:00+00:00	1980-07-01 09:00:00+00:00	0 days 05:00:00
1999-02-15 17:53:00+00:00	1999-02-15 22:53:00+00:00	0 days 05:00:00
1983-10-30 08:00:00+00:00	1983-10-30 13:00:00+00:00	0 days 05:00:00
2003-02-07 15:53:00+00:00	2003-02-07 20:53:00+00:00	0 days 05:00:00
1981-11-03 05:00:00+00:00	1981-11-03 10:00:00+00:00	0 days 05:00:00
1984-02-09 07:00:00+00:00	1984-02-09 12:00:00+00:00	0 days 05:00:00
2002-05-13 22:53:00+00:00	2002-05-14 03:53:00+00:00	0 days 05:00:00
1983-06-06 15:00:00+00:00	1983-06-06 20:00:00+00:00	0 days 05:00:00
2002-03-26 09:53:00+00:00	2002-03-26 14:53:00+00:00	0 days 05:00:00
2001-11-30 23:53:00+00:00	2001-12-01 04:53:00+00:00	0 days 05:00:00
1984-06-26 15:00:00+00:00	1984-06-26 20:00:00+00:00	0 days 05:00:00
1980-10-06 17:00:00+00:00	1980-10-06 22:00:00+00:00	0 days 05:00:00
1984-06-28 05:00:00+00:00	1984-06-28 10:00:00+00:00	0 days 05:00:00
2003-03-19 13:53:00+00:00	2003-03-19 18:53:00+00:00	0 days 05:00:00
1980-10-08 14:00:00+00:00	1980-10-08 19:00:00+00:00	0 days 05:00:00
2003-05-10 05:53:00+00:00	2003-05-10 10:53:00+00:00	0 days 05:00:00
2015-10-25 01:53:00+00:00	2015-10-25 06:53:00+00:00	0 days 05:00:00
